_group,_seasonYear,_season,playerId,playerName,teamId,leagueEventId,seasonId,stageType,gameMode,opponentId,对手,胜负,playerEnName,number,position,上场时间(秒),上场时间(分钟),scheduleId,gameStart,date,出场次数,首发次数,单场正负值百分位排名,单场正负值,球权使用率百分位排名,球权使用率,真实投篮命中率百分位排名,真实投篮命中率,助攻率百分位排名,助攻率,失误率百分位排名,失误率,抢断率,抢断率百分位排名,盖帽率,盖帽率百分位排名,进攻篮板率,进攻篮板率百分位排名,防守篮板率,防守篮板率百分位排名,防守投篮出手数,防守投篮未命中数,防守投篮被命中数,防守投篮命中率,_playerName
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Wang Manlin,9,PG,814,13.6,200050010689,0,2024-10-30,1,0,14.7,-1.64,42.4,0.191083,82.4,0.5,95.2,0.5,4.8,0.5,0,0,0,0,0,0,0,0,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1003320449,北京大学,1,Wang Manlin,9,PG,1814,30.2,200050010693,0,2024-11-02,1,0,20.85,-0.9,59.2,0.213434,41.6,0.39185,0.8,0.052632,68.8,0.190355,0,0,0,0,0.057143,80.8,0.137931,88,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1003320817,大连理工大学,1,Wang Manlin,9,PG,1056,17.6,200050010787,0,2025-03-12,1,0,80.92,6.64,60.8,0.215344,83.2,0.506073,60,0.333333,100,0,0,0,0,0,0.176471,99.2,0.190476,100,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1003320661,天津财经大学,1,Wang Manlin,9,PG,1428,23.8,200050010792,1,2025-03-13,1,0,67.43,4.3,95.2,0.30057,88.8,0.543478,98.4,0.538462,51.2,0.236967,0.021397,27.2,0,0,0.181818,100,0,0,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,2010422340,哈尔滨体育学院,1,Wang Manlin,9,PG,1171,19.5,200050010798,0,2025-03-15,1,0,88.07,8.24,77.6,0.233209,91.2,0.5625,32,0.25,63.2,0.2,0.134862,100,0,0,0.05,74.4,0,0,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1003320545,中国海洋大学,1,Wang Manlin,9,PG,1078,18,200050010806,0,2025-03-16,1,0,68.56,4.47,33.6,0.176471,82.4,0.5,29.6,0.235294,19.2,0.333333,0.086737,99.2,0,0,0.05,74.4,0.125,84,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,2010422337,山东理工大学,1,Wang Manlin,9,PG,959,16,200050010813,0,2025-03-17,1,0,88.26,8.28,100,0.369565,99.2,0.65625,67.2,0.363636,100,0.058824,0,0,0,0,0.222222,100,0,0,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Wang Manlin,9,PG,1634,27.2,200050010821,0,2025-03-18,1,0,15.38,-1.56,79.2,0.23645,3.2,0.168011,32,0.25,100,0.062972,0.043722,77.6,0,0,0.027027,36.8,0.136364,88,2,1,1,0.5,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,2010422544,华中科技大学,1,Wang Manlin,9,PG,1029,17.2,200050010932,0,2025-05-30,1,0,3.28,-4.54,74.4,0.226531,14.4,0.307377,7.2,0.125,8,0.45045,0,0,0,0,0.052632,76,0.1,61.6,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,2010422410,西安交通大学,1,Wang Manlin,9,PG,1446,24.1,200050010945,0,2025-05-31,1,0,71.95,4.96,28.8,0.166667,99.2,0.665984,28,0.230769,99.2,0.092937,0,0,0,0,0.066667,88,0.076923,36.8,1,1,0,0,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1000120193,中南大学,1,Wang Manlin,9,PG,1152,19.2,200050010973,0,2025-06-04,1,0,34.74,0.58,84,0.249546,21.6,0.333333,13.6,0.166667,70.4,0.181818,0.028915,48.8,0,0,0.045455,64.8,0.125,84,2,0,2,1,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1003320780,上海交通大学,1,Wang Manlin,9,PG,927,15.5,200050010975,0,2025-06-05,1,0,18.32,-1.19,28.8,0.168011,4,0.2,0,0,100,0,0,0,0,0,0.058824,80.8,0,0,0,0,0,,
2024-25,2024,2024-25,80514,王镘淋,1003320453,20005,200406,,2,1003320449,北京大学,2,Wang Manlin,9,PG,1489,24.8,200050010977,0,2025-06-06,1,0,71.65,4.92,48.8,0.200683,92.8,0.604089,0,0,100,0.085034,0.021259,26.4,0,0,0.076923,92.8,0.125,84,1,1,0,0,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320454,中国人民大学,1,Wang Manlin,9,PG,2250,37.5,200050010421,0,2024-01-22,1,0,57.96,2.74,27.45,0.171737,38.24,0.375,92.16,0.444444,10.78,0.428571,0.068213,97.06,0,0,0,0,0.076923,38.24,2,0,2,1,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Wang Manlin,9,PG,2566,42.8,200050010423,0,2024-01-23,1,0,4.74,-4.26,81.37,0.256769,33.33,0.357143,92.16,0.444444,20.59,0.363636,0.024771,38.24,0,0,0,0,0,0,6,2,4,0.666667,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,2010421733,北京工业大学,1,Wang Manlin,9,PG,896,14.9,200050010428,0,2024-01-24,1,0,72.13,4.6,0,0.101215,87.25,0.5,94.12,0.461538,23.53,0.333333,0.072399,97.06,0,0,0,0,0,0,1,1,0,0,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320451,北京科技大学,1,Wang Manlin,9,PG,3866,64.4,200050010429,1,2024-01-25,1,0,94.02,10.22,15.69,0.150784,87.25,0.5,53.92,0.28,32.35,0.3,0.035607,64.71,0,0,0.037037,55.88,0.121212,84.31,0,0,0,,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320449,北京大学,1,Wang Manlin,9,PG,3742,62.4,200050010432,1,2024-01-26,1,0,72.32,4.62,96.08,0.310302,56.86,0.417661,20.59,0.181818,89.22,0.151822,0.018834,20.59,0,0,0.034483,49.02,0.095238,60.78,2,0,2,1,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320539,山东大学,1,Wang Manlin,9,PG,1359,22.7,200050010570,0,2024-05-03,1,0,83.49,6.71,56.86,0.213063,47.06,0.393357,85.29,0.375,90.2,0.14881,0.039177,77.45,0,0,0.148148,100,0.181818,99.02,3,2,1,0.333333,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320821,中国民航大学,1,Wang Manlin,9,PG,1414,23.6,200050010576,0,2024-05-05,1,0,88.88,8.03,0,0.064767,100,0.833333,90.2,0.407407,48.04,0.25,0.020933,21.57,0,0,0,0,0.166667,98.04,1,1,0,0,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320817,大连理工大学,1,Wang Manlin,9,PG,1103,18.4,200050010588,0,2024-05-06,1,0,52.88,2.14,11.76,0.148104,100,0.75,1.96,0.066667,70.59,0.2,0,0,0,0,0,0,0,0,0,0,0,,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320540,山东科技大学,1,Wang Manlin,9,PG,1200,20,200050010601,0,2024-05-08,1,0,81.9,6.36,45.1,0.196925,97.06,0.563525,83.33,0.368421,98.04,0.092937,0,0,0.043478,99.02,0.115385,97.06,0.111111,78.43,2,2,0,0,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Wang Manlin,9,PG,2496,41.6,200050010608,0,2024-05-09,1,0,53.29,2.18,21.57,0.161551,87.25,0.5,0,0.052632,19.61,0.375,0.051964,92.16,0,0,0.066667,92.16,0.045455,11.76,2,0,2,1,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320449,北京大学,1,Wang Manlin,9,PG,3630,60.5,200050010614,0,2024-05-10,1,0,42.62,1,45.1,0.19685,28.43,0.346154,28.43,0.2,100,0,0,0,0,0,0.030303,39.22,0.028571,3.92,4,4,0,0,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320435,中国矿业大学,1,Wang Manlin,9,PG,851,14.2,200050010622,0,2024-06-06,1,0,23.96,-0.85,69.61,0.235571,100,0.75,74.51,0.333333,2.94,0.5,0,0,0,0,0,0,0.125,87.25,1,0,1,1,
2023-24,2023,2023-24,80514,王镘淋,1003320453,20005,200267,,2,1003320653,山西财经大学,1,Wang Manlin,9,PG,1200,20,200050010636,0,2024-06-07,1,0,83.94,6.79,100,0.370954,88.24,0.503555,10.78,0.142857,100,0.055928,0.061837,95.1,0,0,0.095238,97.06,0.230769,100,1,0,1,1,
